nid,vid,type,language,title,body,uid,status,date,changed,comment,promote,sticky,tnid,translate
13561,16661,community_updates,und,MHCO Legislative Report 4-10-19,Null,4,1,1554998446,1554998881,1,0,0,0,0
13571,16671,community_updates,und,Wells Fargo Releases 13th Edition of its Manufactured Home Community Financing Handbook,Null,4,0,1557160343,1557160343,1,0,0,0,0
13572,16672,community_updates,und,Wells Fargo Releases 13th Edition of its Manufactured Home Community Financing Handbook,Null,4,1,1557160346,1557237347,1,0,0,0,0
13573,16673,community_updates,und,Community Finance from the Perspective of a Community Operator,Null,4,1,1557254485,1557411131,1,0,0,0,0
13575,16675,community_updates,und,"Phil Querin Analysis - Senate Bill 970-A Summarized: Evaluation of Applicant, Unreasonable Condition of Tenancy/Occupancy, Subleasing Agreements, Cause of Action",Null,4,1,1557842870,1559747423,1,0,0,0,0
13578,16678,community_updates,und,Dale Strom:  A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon,Null,4,1,1558538052,1558538052,1,0,0,0,0
13580,16680,community_updates,und,"Oregonian Article: No Relief For Most Oregon Tenants Under Rent Control Law, Portland State Economist Says",Null,4,1,1559576850,1559577616,1,0,0,0,0
13582,16682,community_updates,und,Legislature Bans Landlords From Using Prior Marijuana Convictions to Reject Renters,Null,4,1,1559681930,1559747642,1,0,0,0,0
13586,16686,community_updates,und,Planning Ahead for Disasters,Null,4,1,1560811928,1560864032,1,0,0,0,0
13587,16687,community_updates,und,"Portland Gives Renters Win With New Screening, Security Deposit Rules",Null,4,1,1561047611,1561047611,1,0,0,0,0
13589,16689,community_updates,und,Working with Residents in Disaster Preparedness (Part 2 in a series),Null,4,1,1561473893,1561473893,1,0,0,0,0
13591,16691,community_updates,und,"Fourth of July: What fireworks are legal, illegal in Oregon",Null,4,1,1562018396,1562089725,1,0,0,0,0
