nid,vid,type,language,title,body,uid,status,date,changed,comment,promote,sticky,tnid,translate
12935,16035,community_updates,und,Disparate Impact:  What it Means to Fair Housing Law - By Phil Querin,Null,23,1,1417451799,1511230134,1,0,0,0,0
12937,16037,community_updates,und,Executive Summary - Water Sub-Metering in Manufactured Home Communities,Null,23,1,1417648295,1511230134,1,0,0,0,0
12941,16041,community_updates,und,Legislative Update December 2014 - Sale Homes in Community Landlord Tenant Conflict - Habitability Under Space - Political Reality Check,Null,23,1,1419277308,1511230134,1,0,0,0,0
12949,16049,community_updates,und,Legislative Update - Jan 2015 - Unpaid Taxes on Homes - Habitability - In Park Sales Conflict - House Keeping,Null,23,1,1422373540,1511230134,1,0,0,0,0
12970,16070,community_updates,und,Landlord - Tenant Coalition Negotiations Concluded - MHCO Board of Directors Unanimously Vote To Support Proposal,Null,23,1,1424114666,1511230134,1,0,0,0,0
12978,16078,community_updates,und,Manufactured Housing Coalition Legislation (HB 3016) Begins Moving in Oregon Legislature,Null,23,1,1426013627,1512941616,1,0,0,0,0
12987,16087,community_updates,und,US Congress Moves Legislation to Protect Availability of Financing for Manufactured Homes,Null,23,1,1427409035,1427409035,1,0,0,0,0
12998,16098,community_updates,und,Legislative Update - Coalition Bill Passes Key Legislative Hurdle - Rent Control Discussion is Back!,Null,23,1,1429028171,1511230134,1,0,0,0,0
13000,16100,community_updates,und,Legislative Update - Key Legislation Passes in Oregon House.,Null,23,1,1429623847,1512941616,1,0,0,0,0
13001,16101,community_updates,und,"Legislative Update - Legislative Task Force, Discussions on Rent, Coalition Bill",Null,23,1,1429720875,1511230134,1,0,0,0,0
13013,16113,community_updates,und,Legislative Update:  Senate Action on Coalition Bill and a PROPOSED Rent Control Amendment,Null,23,1,1432159890,1511230134,1,0,0,0,0
13016,16116,community_updates,und,Legislative Update:  A Signature and a Move to Rules,Null,23,1,1433343574,1511230134,1,0,0,0,0
13024,16124,community_updates,und,2015 Oregon Legislative Session Adjourns - The Good and the Ugly and Nothing In Between,Null,23,1,1436374244,1512941616,1,0,0,0,0
13028,16128,community_updates,und,Financing Your Community,Null,23,0,1438014924,1441907463,1,0,0,0,0
13029,16129,community_updates,und,Financing Your Community,Null,23,0,1438014930,1438014930,1,0,0,0,0
13036,16136,community_updates,und,Mediation - Developing Positive Relations In Your Community - And It's Free!!,Null,23,1,1438790604,1511230134,1,0,0,0,0
13058,16158,community_updates,und,Financing Your Community,Null,23,1,1441907532,1441907612,1,0,0,0,0
13063,16163,community_updates,und,Local Governments Consider Rent Control and Greater Regulation of Rental Property,Null,23,1,1442940341,1511230134,1,0,0,0,0
13071,16171,community_updates,und,"Portland Passes 90 Day ""No Cause"" Eviction - Changes to Rent Notification - Stage Set for Major Push for Rent Control",Null,23,1,1445006470,1511230134,1,0,0,0,0
13076,16176,community_updates,und,Phil Querin Article:  Portland City Code:  Portland Renter Protections  - Will It Apply to Manufactured Housing Communities and Moorages?,Null,23,1,1446737820,1511230134,1,0,0,0,0
13081,16181,community_updates,und,"MHCO Files Lawsuit to Overturn City of Portland's ""Renter Protection Ordinance""",Null,23,1,1447818486,1511229907,1,0,0,0,0
13091,16191,community_updates,und,New Oregon Law - Consignment Sales  in Manufactured Home Communities ,Null,23,1,1450119061,1512941616,1,0,0,0,0
13092,16192,community_updates,und,New Oregon Law - Consignment Sales in Manufactured Home Communities ,Null,23,1,1450119064,1512941616,1,0,0,0,0
13096,16196,community_updates,und,Fire Up! State Medical Marijuana Laws Still Federally Approved,Null,23,1,1450975301,1511230134,1,0,0,0,0
13113,16213,community_updates,und,"MHCO Legislative Update - The 2016 Legislative Session Begins This Monday - MHCO's Legislative List ""The Good, The Bad and The Ugly""",Null,23,1,1454017661,1511230134,1,0,0,0,0
13114,16214,community_updates,und,"New Abandonment Laws - Effective January 1st, 2016",Null,23,1,1454519788,1511230134,1,0,0,0,0
13116,16216,community_updates,und,Oregon Legislative Update - Week 2 of the 2016 Session,Null,23,1,1455036140,1512941616,1,0,0,0,0
13117,16217,community_updates,und,Legislative Update - Day 9 - Housing Bills Move - No Rent Control,Null,23,1,1455211059,1511230134,1,0,0,0,0
13120,16220,community_updates,und,Legislative Update - Tenant Rights Bills Moves Out of Key House Committee,Null,23,1,1455728035,1511230134,1,0,0,0,0
13122,16222,community_updates,und,Bullard Law:  Oregon's New Minimum Wage Law & YOU,Null,23,1,1455911760,1512941616,1,0,0,0,0
13125,16225,community_updates,und,Legislative Update - Major Legislation Moves Forward - First Hearing of Portland Lawsuit,Null,23,1,1456424648,1511230134,1,0,0,0,0
13126,16226,community_updates,und,Legislative Update:  Tenant Protection and Inclusionary Zoning Move Forward,Null,23,1,1456763605,1511230134,1,0,0,0,0
13129,16229,community_updates,und,MHCO Legislative Update - Tentant Protection Bill (HB 4143) Passess Senate - On To Oregon Governor - 2016 Legislature Adjorns,Null,23,1,1457452227,1512941616,1,0,0,0,0
13142,16242,community_updates,und,"Justice Department Settles Housing Discrimination Lawsuit - $40,000 Against Owner Mobile Home and Recreational Vehicle Park",Null,23,1,1458574141,1458574141,1,0,0,0,0
13145,16245,community_updates,und,Wells Fargo Multifamily Capital Article  - Whose Dollar is Greener?,Null,23,1,1459338199,1459349407,1,0,0,0,0
13147,16247,community_updates,und,"Another Fair Housing/MH Community Settlement - $130,000",Null,23,1,1459866663,1459866663,1,0,0,0,0
13153,16253,community_updates,und,MAKING ( AND KEEPING ) YOUR  RULES AND REGULATIONS ENFORCEABLE,Null,23,1,1461596411,1511230134,1,0,0,0,0
13162,16262,community_updates,und,Revised Form 1 and New Form 1A - Compliant With New HUD Ruling on Criminal Background Checks,Null,23,1,1463088242,1463088242,1,0,0,0,0
13169,16269,community_updates,und,Marketing YOUR Manufactured Home Community,"<div><p align=""center"">&nbsp;</p><p><strong>What is this thing called Marketing?</strong></p><p>&nbsp;</p><p>Let's first look at what Webster has to say about the meaning of —œmarketing"" —“ (1) the act or process of buying and selling in a market; and (2) the commercial functions involved in transferring goods from producer to consumer.&nbsp; A more commercial definition of marketing that might be found in a high school or college text could read something like this: —œcreating a sale with the consumer for your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Then, let's look at Webster's definition of —œpromoting"" —“ (1) to forward or further, to encourage, to advance; (2) to raise to a more important rank, to contribute to the progress or growth of, to urge adoption of or advocate; and (3) to attempt to sell or popularize by advertising or by securing financial support.&nbsp; Again, a more commercial definition of promoting might be something like: —œbringing the consumer to your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; These definitions tell us that we need to be involved in both promoting and marketing!&nbsp; It is the act of promoting that creates enthusiasm and brings us the traffic.&nbsp; It is the act of marketing that defines the sale of a home or signing of a lease.&nbsp; Without both of these tools in your toolkit, you would have a really hard time filling, re-filling, or upgrading your community.</p><p>&nbsp;</p><h2><strong><span style=""font-size:12px;"">Deciding Why you Want to Market</span></strong></h2><p>&nbsp;</p><p>Do you want to promote because you have a new development?&nbsp; Or will it be to fill vacancies within an existing community, or to upgrade (and turn around) an older community?&nbsp; Each of these three stages of a community requires a different marketing plan, a different focus, different promotional strategies, and differing amounts of involvement.</p><p>&nbsp;</p><p>Marketing has been the subject of many volumes of material, college courses, high school courses, and numerous articles in literally thousands of magazines. There are many facets of marketing for whatever business you try to promote.&nbsp; It depends on the type of market you are in, the general state of the economy at the time you decide to start a promotion and marketing program, whether you are creating a demand or meeting a need, and several other variables.</p><p>&nbsp;</p><p><strong>Who are your Partners in Marketing?</strong></p><p>Media Sources</p></div><div><ul>	<li value=""8"">Motif</li>	<li value=""8"">Residents</li>	<li value=""8"">Employees</li>	<li value=""8"">Retailers</li>	<li value=""8"">Curb Appeal</li>	<li value=""8"">Vendors</li>	<li>Personal Development</li>	<li value=""8"">Professionalism</li>	<li value=""8"">Industry Knowledge</li>	<li value=""8"">Civic Involvement</li></ul></div><p>&nbsp;</p><h3><strong><span style=""font-size:12px;"">The Mental Picture of Marketing</span></strong></h3><p>Every minute of every day in every dealing you have with each person, you are promoting yourself, the company you represent, your community, and the industry as a whole.&nbsp; Picture a diagram that consists of a huge wheel.&nbsp; There is a hub in the very center. It is a small circle.&nbsp; You are this hub.&nbsp; Radiating outward from this hub are eleven spokes that then connect with a huge wheel on the outside.&nbsp; Each of the eleven spokes is one of the areas of promotion we are going to discuss in this handbook.&nbsp; The huge wheel on the outside is your market: the general public, the planning and zoning officials.&nbsp;</p><p>&nbsp;</p><p>In other words, this huge wheel is a never-ending stream of potential customers.&nbsp; This huge wheel also makes up the members of the general public at large.&nbsp; Everyone has an opinion.&nbsp; On this huge wheel, everyone has an opinion about manufactured housing and manufactured home communities.&nbsp; Part of a successful promotion and marketing program is to create more and more favorable opinions of the general public that is part of that huge wheel.&nbsp;</p><p>&nbsp;</p><p>When the one of the eleven spokes joins the wheel, a direct line of vision, understanding and agreement is created between the hub (you) and the wheel (your market).&nbsp; Both ends of the spoke (you in the hub and the general public on the wheel) then see things the same way.&nbsp; The conduit that enables this —œcoming together"" of opinion is the spoke that links you in your hub with your potential customer on the huge wheel.&nbsp; When this happens, you have successfully created a promotion (being noticed) that may result in effective marketing (a sale or lease).&nbsp;&nbsp; The other positive side effect is usually the creation of a more favorable image of the manufactured housing industry as a whole.</p><p>&nbsp;</p><p>When the public that is represented by the wheel is comprised of elected officials, your promotional efforts may result in positive zoning decisions or approval of expansion plans for a new community.&nbsp; When that public represents your customer, you will have created a sale of a home or a lease of a homesite.&nbsp; We need all kinds of people from this public arena on our side.</p><p>&nbsp;</p><p>This illustration gives you a visual image of the way a successful promotion can take you where you have never been before —“ or leave you spinning around in circles.&nbsp; You are in the center ring.&nbsp; Take charge of your promotional efforts.&nbsp; Create new markets.&nbsp; Realize new growth opportunities.&nbsp; Change the image of manufactured housing.&nbsp; It all starts with you!</p><p>&nbsp;</p><p>A successful promotion and marketing program will affect your staff, your community, your residents, their friends, their co-workers and families, the surrounding business community, and the industry as a whole in a positive way.&nbsp; It will help change the perception of manufactured housing in the eyes of the uneducated public, the elected officials, and increase the number of homeowners.&nbsp; Your successful promotion and marketing program will generate a continued bottom-line growth for your community and your company while providing housing that is perceived as a <u>true value</u> by your customers.</p><p>&nbsp;</p><p>And, by the same token, an unsuccessful promotion and marketing program —“ or the total lack of one - can keep your community frozen in time.&nbsp; It can perpetuate a negative image of the industry.&nbsp; It will hamper your efforts in expansion, fill or upgrade.&nbsp; It will prevent you from reaching the highest level of personal and professional excellence that is obtainable.&nbsp; To be more blunt, the lack of a promotion and marketing program that does good means you, your community, and the industry will suffer.&nbsp; It means that more people will neither believe nor share the positive messages the industry has to offer.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p><strong>Key Concepts to a Successful Marketing Program&nbsp;</strong></p><p>&nbsp;</p><ul>	<li>A successful promotion is a successful perception of value</li>	<li>Every day is Open House</li>	<li>Curb appeal is <u>your</u> job</li>	<li>Use white classifieds</li>	<li>Use reverse classifieds</li>	<li>Create a comparison grid for your community</li>	<li>Look at your community honestly —“ through the eyes of a video</li>	<li>Enforce your Guidelines for better curb appeal</li>	<li>Remember that word-of-mouth is your best advertising</li>	<li>Utilize business cards in new and creative ways</li>	<li>Everyone forms an opinion and every opinion matters</li>	<li>We are no better than others perceive us to be</li>	<li>Help retailers understand the values of your community</li>	<li>Allow them to use the amenities</li>	<li>Invite them to activities</li>	<li>Offer a special tour for new salespeople</li>	<li>Allow them to install model homes</li>	<li>Hang a lifestyle picture in their sales office</li>	<li>Visit on a regular basis</li>	<li>Use custom labels for bags of donuts or candy</li>	<li>Color code a map with vacant sites and sizes of homes</li>	<li>Send gift certificates to a salesman's spouse</li>	<li>Call to thank them for sending prospects</li>	<li>Consider using resident referrals</li>	<li>Free rent</li>	<li>Certificates for dinner</li>	<li>Mention in the newsletter</li>	<li>Create a win-win promotion</li>	<li>Give a shed, plants, gift certificate from nursery, deck, patio furniture, lawn mower, lawn care for six months, snow removal for a season, sod for the lawn, reduced water bill for watering</li>	<li>Take brochures to area businesses</li>	<li>Join the chamber of commerce and volunteer on committees</li></ul>",23,0,1465913929,1465921009,1,0,0,0,0
13170,16270,community_updates,und,Marketing YOUR Manufactured Home Community,"<div><p align=""center"">&nbsp;</p><p><strong>What is this thing called Marketing?</strong></p><p>&nbsp;</p><p>Let's first look at what Webster has to say about the meaning of —œmarketing"" —“ (1) the act or process of buying and selling in a market; and (2) the commercial functions involved in transferring goods from producer to consumer.&nbsp; A more commercial definition of marketing that might be found in a high school or college text could read something like this: —œcreating a sale with the consumer for your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Then, let's look at Webster's definition of —œpromoting"" —“ (1) to forward or further, to encourage, to advance; (2) to raise to a more important rank, to contribute to the progress or growth of, to urge adoption of or advocate; and (3) to attempt to sell or popularize by advertising or by securing financial support.&nbsp; Again, a more commercial definition of promoting might be something like: —œbringing the consumer to your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; These definitions tell us that we need to be involved in both promoting and marketing!&nbsp; It is the act of promoting that creates enthusiasm and brings us the traffic.&nbsp; It is the act of marketing that defines the sale of a home or signing of a lease.&nbsp; Without both of these tools in your toolkit, you would have a really hard time filling, re-filling, or upgrading your community.</p><p>&nbsp;</p><h2><strong><span style=""font-size:12px;"">Deciding Why you Want to Market</span></strong></h2><p>&nbsp;</p><p>Do you want to promote because you have a new development?&nbsp; Or will it be to fill vacancies within an existing community, or to upgrade (and turn around) an older community?&nbsp; Each of these three stages of a community requires a different marketing plan, a different focus, different promotional strategies, and differing amounts of involvement.</p><p>&nbsp;</p><p>Marketing has been the subject of many volumes of material, college courses, high school courses, and numerous articles in literally thousands of magazines. There are many facets of marketing for whatever business you try to promote.&nbsp; It depends on the type of market you are in, the general state of the economy at the time you decide to start a promotion and marketing program, whether you are creating a demand or meeting a need, and several other variables.</p><p>&nbsp;</p><p><strong>Who are your Partners in Marketing?</strong></p><p>Media Sources</p></div><div><ul>	<li value=""8"">Motif</li>	<li value=""8"">Residents</li>	<li value=""8"">Employees</li>	<li value=""8"">Retailers</li>	<li value=""8"">Curb Appeal</li>	<li value=""8"">Vendors</li>	<li>Personal Development</li>	<li value=""8"">Professionalism</li>	<li value=""8"">Industry Knowledge</li>	<li value=""8"">Civic Involvement</li></ul></div><p>&nbsp;</p><h3><strong><span style=""font-size:12px;"">The Mental Picture of Marketing</span></strong></h3><p>Every minute of every day in every dealing you have with each person, you are promoting yourself, the company you represent, your community, and the industry as a whole.&nbsp; Picture a diagram that consists of a huge wheel.&nbsp; There is a hub in the very center. It is a small circle.&nbsp; You are this hub.&nbsp; Radiating outward from this hub are eleven spokes that then connect with a huge wheel on the outside.&nbsp; Each of the eleven spokes is one of the areas of promotion we are going to discuss in this handbook.&nbsp; The huge wheel on the outside is your market: the general public, the planning and zoning officials.&nbsp;</p><p>&nbsp;</p><p>In other words, this huge wheel is a never-ending stream of potential customers.&nbsp; This huge wheel also makes up the members of the general public at large.&nbsp; Everyone has an opinion.&nbsp; On this huge wheel, everyone has an opinion about manufactured housing and manufactured home communities.&nbsp; Part of a successful promotion and marketing program is to create more and more favorable opinions of the general public that is part of that huge wheel.&nbsp;</p><p>&nbsp;</p><p>When the one of the eleven spokes joins the wheel, a direct line of vision, understanding and agreement is created between the hub (you) and the wheel (your market).&nbsp; Both ends of the spoke (you in the hub and the general public on the wheel) then see things the same way.&nbsp; The conduit that enables this —œcoming together"" of opinion is the spoke that links you in your hub with your potential customer on the huge wheel.&nbsp; When this happens, you have successfully created a promotion (being noticed) that may result in effective marketing (a sale or lease).&nbsp;&nbsp; The other positive side effect is usually the creation of a more favorable image of the manufactured housing industry as a whole.</p><p>&nbsp;</p><p>When the public that is represented by the wheel is comprised of elected officials, your promotional efforts may result in positive zoning decisions or approval of expansion plans for a new community.&nbsp; When that public represents your customer, you will have created a sale of a home or a lease of a homesite.&nbsp; We need all kinds of people from this public arena on our side.</p><p>&nbsp;</p><p>This illustration gives you a visual image of the way a successful promotion can take you where you have never been before —“ or leave you spinning around in circles.&nbsp; You are in the center ring.&nbsp; Take charge of your promotional efforts.&nbsp; Create new markets.&nbsp; Realize new growth opportunities.&nbsp; Change the image of manufactured housing.&nbsp; It all starts with you!</p><p>&nbsp;</p><p>A successful promotion and marketing program will affect your staff, your community, your residents, their friends, their co-workers and families, the surrounding business community, and the industry as a whole in a positive way.&nbsp; It will help change the perception of manufactured housing in the eyes of the uneducated public, the elected officials, and increase the number of homeowners.&nbsp; Your successful promotion and marketing program will generate a continued bottom-line growth for your community and your company while providing housing that is perceived as a <u>true value</u> by your customers.</p><p>&nbsp;</p><p>And, by the same token, an unsuccessful promotion and marketing program —“ or the total lack of one - can keep your community frozen in time.&nbsp; It can perpetuate a negative image of the industry.&nbsp; It will hamper your efforts in expansion, fill or upgrade.&nbsp; It will prevent you from reaching the highest level of personal and professional excellence that is obtainable.&nbsp; To be more blunt, the lack of a promotion and marketing program that does good means you, your community, and the industry will suffer.&nbsp; It means that more people will neither believe nor share the positive messages the industry has to offer.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p><strong>Key Concepts to a Successful Marketing Program&nbsp;</strong></p><p>&nbsp;</p><ul>	<li>A successful promotion is a successful perception of value</li>	<li>Every day is Open House</li>	<li>Curb appeal is <u>your</u> job</li>	<li>Use white classifieds</li>	<li>Use reverse classifieds</li>	<li>Create a comparison grid for your community</li>	<li>Look at your community honestly —“ through the eyes of a video</li>	<li>Enforce your Guidelines for better curb appeal</li>	<li>Remember that word-of-mouth is your best advertising</li>	<li>Utilize business cards in new and creative ways</li>	<li>Everyone forms an opinion and every opinion matters</li>	<li>We are no better than others perceive us to be</li>	<li>Help retailers understand the values of your community</li>	<li>Allow them to use the amenities</li>	<li>Invite them to activities</li>	<li>Offer a special tour for new salespeople</li>	<li>Allow them to install model homes</li>	<li>Hang a lifestyle picture in their sales office</li>	<li>Visit on a regular basis</li>	<li>Use custom labels for bags of donuts or candy</li>	<li>Color code a map with vacant sites and sizes of homes</li>	<li>Send gift certificates to a salesman's spouse</li>	<li>Call to thank them for sending prospects</li>	<li>Consider using resident referrals</li>	<li>Free rent</li>	<li>Certificates for dinner</li>	<li>Mention in the newsletter</li>	<li>Create a win-win promotion</li>	<li>Give a shed, plants, gift certificate from nursery, deck, patio furniture, lawn mower, lawn care for six months, snow removal for a season, sod for the lawn, reduced water bill for watering</li>	<li>Take brochures to area businesses</li>	<li>Join the chamber of commerce and volunteer on committees</li></ul>",23,0,1465913931,1465921009,1,0,0,0,0
13171,16271,community_updates,und,Marketing YOUR Manufactured Home Community,"<p><strong>What is this thing called Marketing?</strong></p><p>&nbsp;</p><p>Let's first look at what Webster has to say about the meaning of —œmarketing"" —“ (1) the act or process of buying and selling in a market; and (2) the commercial functions involved in transferring goods from producer to consumer.&nbsp; A more commercial definition of marketing that might be found in a high school or college text could read something like this: —œcreating a sale with the consumer for your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Then, let's look at Webster's definition of —œpromoting"" —“ (1) to forward or further, to encourage, to advance; (2) to raise to a more important rank, to contribute to the progress or growth of, to urge adoption of or advocate; and (3) to attempt to sell or popularize by advertising or by securing financial support.&nbsp; Again, a more commercial definition of promoting might be something like: —œbringing the consumer to your product and/or service.""</p><p>&nbsp;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; These definitions tell us that we need to be involved in both promoting and marketing!&nbsp; It is the act of promoting that creates enthusiasm and brings us the traffic.&nbsp; It is the act of marketing that defines the sale of a home or signing of a lease.&nbsp; Without both of these tools in your toolkit, you would have a really hard time filling, re-filling, or upgrading your community.</p><p>&nbsp;</p><h2>Deciding Why you Want to Market</h2><p>&nbsp;</p><p>Do you want to promote because you have a new development?&nbsp; Or will it be to fill vacancies within an existing community, or to upgrade (and turn around) an older community?&nbsp; Each of these three stages of a community requires a different marketing plan, a different focus, different promotional strategies, and differing amounts of involvement.</p><p>&nbsp;</p><p>Marketing has been the subject of many volumes of material, college courses, high school courses, and numerous articles in literally thousands of magazines. There are many facets of marketing for whatever business you try to promote.&nbsp; It depends on the type of market you are in, the general state of the economy at the time you decide to start a promotion and marketing program, whether you are creating a demand or meeting a need, and several other variables.</p><p>&nbsp;</p><p><strong>Who are your Partners in Marketing?</strong></p><p>Media Sources</p><div><ul>	<li value=""8"">Motif</li>	<li value=""8"">Residents</li>	<li value=""8"">Employees</li>	<li value=""8"">Retailers</li>	<li value=""8"">Curb Appeal</li>	<li value=""8"">Vendors</li>	<li>Personal Development</li>	<li value=""8"">Professionalism</li>	<li value=""8"">Industry Knowledge</li>	<li value=""8"">Civic Involvement</li></ul></div><p>&nbsp;</p><h3><strong><span style=""font-size:12px;"">The Mental Picture of Marketing</span></strong></h3><p>Every minute of every day in every dealing you have with each person, you are promoting yourself, the company you represent, your community, and the industry as a whole.&nbsp; Picture a diagram that consists of a huge wheel.&nbsp; There is a hub in the very center. It is a small circle.&nbsp; You are this hub.&nbsp; Radiating outward from this hub are eleven spokes that then connect with a huge wheel on the outside.&nbsp; Each of the eleven spokes is one of the areas of promotion we are going to discuss in this handbook.&nbsp; The huge wheel on the outside is your market: the general public, the planning and zoning officials.&nbsp;</p><p>&nbsp;</p><p>In other words, this huge wheel is a never-ending stream of potential customers.&nbsp; This huge wheel also makes up the members of the general public at large.&nbsp; Everyone has an opinion.&nbsp; On this huge wheel, everyone has an opinion about manufactured housing and manufactured home communities.&nbsp; Part of a successful promotion and marketing program is to create more and more favorable opinions of the general public that is part of that huge wheel.&nbsp;</p><p>&nbsp;</p><p>When the one of the eleven spokes joins the wheel, a direct line of vision, understanding and agreement is created between the hub (you) and the wheel (your market).&nbsp; Both ends of the spoke (you in the hub and the general public on the wheel) then see things the same way.&nbsp; The conduit that enables this —œcoming together"" of opinion is the spoke that links you in your hub with your potential customer on the huge wheel.&nbsp; When this happens, you have successfully created a promotion (being noticed) that may result in effective marketing (a sale or lease).&nbsp;&nbsp; The other positive side effect is usually the creation of a more favorable image of the manufactured housing industry as a whole.</p><p>&nbsp;</p><p>When the public that is represented by the wheel is comprised of elected officials, your promotional efforts may result in positive zoning decisions or approval of expansion plans for a new community.&nbsp; When that public represents your customer, you will have created a sale of a home or a lease of a homesite.&nbsp; We need all kinds of people from this public arena on our side.</p><p>&nbsp;</p><p>This illustration gives you a visual image of the way a successful promotion can take you where you have never been before —“ or leave you spinning around in circles.&nbsp; You are in the center ring.&nbsp; Take charge of your promotional efforts.&nbsp; Create new markets.&nbsp; Realize new growth opportunities.&nbsp; Change the image of manufactured housing.&nbsp; It all starts with you!</p><p>&nbsp;</p><p>A successful promotion and marketing program will affect your staff, your community, your residents, their friends, their co-workers and families, the surrounding business community, and the industry as a whole in a positive way.&nbsp; It will help change the perception of manufactured housing in the eyes of the uneducated public, the elected officials, and increase the number of homeowners.&nbsp; Your successful promotion and marketing program will generate a continued bottom-line growth for your community and your company while providing housing that is perceived as a <u>true value</u> by your customers.</p><p>&nbsp;</p><p>And, by the same token, an unsuccessful promotion and marketing program —“ or the total lack of one - can keep your community frozen in time.&nbsp; It can perpetuate a negative image of the industry.&nbsp; It will hamper your efforts in expansion, fill or upgrade.&nbsp; It will prevent you from reaching the highest level of personal and professional excellence that is obtainable.&nbsp; To be more blunt, the lack of a promotion and marketing program that does good means you, your community, and the industry will suffer.&nbsp; It means that more people will neither believe nor share the positive messages the industry has to offer.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p><strong>Key Concepts to a Successful Marketing Program&nbsp;</strong></p><p>&nbsp;</p><ul>	<li>A successful promotion is a successful perception of value</li>	<li>Every day is Open House</li>	<li>Curb appeal is <u>your</u> job</li>	<li>Use white classifieds</li>	<li>Use reverse classifieds</li>	<li>Create a comparison grid for your community</li>	<li>Look at your community honestly —“ through the eyes of a video</li>	<li>Enforce your Guidelines for better curb appeal</li>	<li>Remember that word-of-mouth is your best advertising</li>	<li>Utilize business cards in new and creative ways</li>	<li>Everyone forms an opinion and every opinion matters</li>	<li>We are no better than others perceive us to be</li>	<li>Help retailers understand the values of your community</li>	<li>Allow them to use the amenities</li>	<li>Invite them to activities</li>	<li>Offer a special tour for new salespeople</li>	<li>Allow them to install model homes</li>	<li>Hang a lifestyle picture in their sales office</li>	<li>Visit on a regular basis</li>	<li>Use custom labels for bags of donuts or candy</li>	<li>Color code a map with vacant sites and sizes of homes</li>	<li>Send gift certificates to a salesman's spouse</li>	<li>Call to thank them for sending prospects</li>	<li>Consider using resident referrals</li>	<li>Free rent</li>	<li>Certificates for dinner</li>	<li>Mention in the newsletter</li>	<li>Create a win-win promotion</li>	<li>Give a shed, plants, gift certificate from nursery, deck, patio furniture, lawn mower, lawn care for six months, snow removal for a season, sod for the lawn, reduced water bill for watering</li>	<li>Take brochures to area businesses</li>	<li>Join the chamber of commerce and volunteer on committees</li></ul>",23,1,1465913937,1465921147,1,0,0,0,0
13176,16276,community_updates,und,Fair Housing Testing Leads to Discrimination Charges Against 23 Seattle Landlords,Null,23,1,1468254879,1511230069,1,0,0,0,0
13179,16279,community_updates,und,MHCO Legislative Update - 2016 Oregon Legislative Election,Null,23,1,1468455070,1512941616,1,0,0,0,0
13181,16281,community_updates,und,"Landlord Fined $5,000 for Refusing to Rent to Prospect with Section 8 Voucher",Null,23,0,1468972572,1511230134,1,0,0,0,0
13184,16284,community_updates,und,Bill to Reform Federal Housing Assistance Programs Sent to President - Includes Provision to Support Purchase of Manufactured Homes,Null,23,1,1469552065,1511229948,1,0,0,0,0
13190,16290,community_updates,und,"Oregonian Article: Rents in Seattle ($2k) and Portland ($1,764) are fastest growing in nation",Null,23,1,1469631557,1512941616,1,0,0,0,0
13215,16315,community_updates,und,MHCO Announces New Member Benefit - Rental Assistance Program,Null,23,1,1473284684,1511230134,1,0,0,0,0
13216,16316,community_updates,und,Oregon House Speaker Announces Major Push for Rent Control in 2017 Legislative Session,Null,23,1,1473829306,1512941616,1,0,0,0,0
13220,16320,community_updates,und,Sweet Dreams: Don't Let Overtime Exemption Issues Become Nightmares,Null,23,1,1475005535,1511230134,1,0,0,0,0
13232,16332,community_updates,und,The 2016 Election's Expected Impact on Manufactured Housing ,Null,23,1,1479138217,1512942175,1,0,0,0,0
13238,16338,community_updates,und,Federal Judge Puts New Overtime Rule on Hold,Null,23,1,1480432883,1512942131,1,0,0,0,0
