nid,vid,type,language,title,body,uid,status,date,changed,comment,promote,sticky,tnid,translate
12935,16035,community_updates,und,Disparate Impact:  What it Means to Fair Housing Law - By Phil Querin,Null,23,1,1417451799,1511230134,1,0,0,0,0
12937,16037,community_updates,und,Executive Summary - Water Sub-Metering in Manufactured Home Communities,Null,23,1,1417648295,1511230134,1,0,0,0,0
12941,16041,community_updates,und,Legislative Update December 2014 - Sale Homes in Community Landlord Tenant Conflict - Habitability Under Space - Political Reality Check,Null,23,1,1419277308,1511230134,1,0,0,0,0
12949,16049,community_updates,und,Legislative Update - Jan 2015 - Unpaid Taxes on Homes - Habitability - In Park Sales Conflict - House Keeping,Null,23,1,1422373540,1511230134,1,0,0,0,0
12970,16070,community_updates,und,Landlord - Tenant Coalition Negotiations Concluded - MHCO Board of Directors Unanimously Vote To Support Proposal,Null,23,1,1424114666,1511230134,1,0,0,0,0
12978,16078,community_updates,und,Manufactured Housing Coalition Legislation (HB 3016) Begins Moving in Oregon Legislature,Null,23,1,1426013627,1512941616,1,0,0,0,0
12987,16087,community_updates,und,US Congress Moves Legislation to Protect Availability of Financing for Manufactured Homes,Null,23,1,1427409035,1427409035,1,0,0,0,0
12998,16098,community_updates,und,Legislative Update - Coalition Bill Passes Key Legislative Hurdle - Rent Control Discussion is Back!,Null,23,1,1429028171,1511230134,1,0,0,0,0
13000,16100,community_updates,und,Legislative Update - Key Legislation Passes in Oregon House.,Null,23,1,1429623847,1512941616,1,0,0,0,0
13001,16101,community_updates,und,"Legislative Update - Legislative Task Force, Discussions on Rent, Coalition Bill",Null,23,1,1429720875,1511230134,1,0,0,0,0
13013,16113,community_updates,und,Legislative Update:  Senate Action on Coalition Bill and a PROPOSED Rent Control Amendment,Null,23,1,1432159890,1511230134,1,0,0,0,0
13016,16116,community_updates,und,Legislative Update:  A Signature and a Move to Rules,Null,23,1,1433343574,1511230134,1,0,0,0,0
13024,16124,community_updates,und,2015 Oregon Legislative Session Adjourns - The Good and the Ugly and Nothing In Between,Null,23,1,1436374244,1512941616,1,0,0,0,0
13028,16128,community_updates,und,Financing Your Community,Null,23,0,1438014924,1441907463,1,0,0,0,0
13029,16129,community_updates,und,Financing Your Community,Null,23,0,1438014930,1438014930,1,0,0,0,0
13036,16136,community_updates,und,Mediation - Developing Positive Relations In Your Community - And It's Free!!,Null,23,1,1438790604,1511230134,1,0,0,0,0
13058,16158,community_updates,und,Financing Your Community,Null,23,1,1441907532,1441907612,1,0,0,0,0
13063,16163,community_updates,und,Local Governments Consider Rent Control and Greater Regulation of Rental Property,Null,23,1,1442940341,1511230134,1,0,0,0,0
13071,16171,community_updates,und,"Portland Passes 90 Day ""No Cause"" Eviction - Changes to Rent Notification - Stage Set for Major Push for Rent Control",Null,23,1,1445006470,1511230134,1,0,0,0,0
13076,16176,community_updates,und,Phil Querin Article:  Portland City Code:  Portland Renter Protections  - Will It Apply to Manufactured Housing Communities and Moorages?,Null,23,1,1446737820,1511230134,1,0,0,0,0
13081,16181,community_updates,und,"MHCO Files Lawsuit to Overturn City of Portland's ""Renter Protection Ordinance""",Null,23,1,1447818486,1511229907,1,0,0,0,0
13091,16191,community_updates,und,New Oregon Law - Consignment Sales  in Manufactured Home Communities ,Null,23,1,1450119061,1512941616,1,0,0,0,0
13092,16192,community_updates,und,New Oregon Law - Consignment Sales in Manufactured Home Communities ,Null,23,1,1450119064,1512941616,1,0,0,0,0
13096,16196,community_updates,und,Fire Up! State Medical Marijuana Laws Still Federally Approved,Null,23,1,1450975301,1511230134,1,0,0,0,0
13113,16213,community_updates,und,"MHCO Legislative Update - The 2016 Legislative Session Begins This Monday - MHCO's Legislative List ""The Good, The Bad and The Ugly""",Null,23,1,1454017661,1511230134,1,0,0,0,0
13114,16214,community_updates,und,"New Abandonment Laws - Effective January 1st, 2016",Null,23,1,1454519788,1511230134,1,0,0,0,0
13116,16216,community_updates,und,Oregon Legislative Update - Week 2 of the 2016 Session,Null,23,1,1455036140,1512941616,1,0,0,0,0
13117,16217,community_updates,und,Legislative Update - Day 9 - Housing Bills Move - No Rent Control,Null,23,1,1455211059,1511230134,1,0,0,0,0
13120,16220,community_updates,und,Legislative Update - Tenant Rights Bills Moves Out of Key House Committee,Null,23,1,1455728035,1511230134,1,0,0,0,0
13122,16222,community_updates,und,Bullard Law:  Oregon's New Minimum Wage Law & YOU,Null,23,1,1455911760,1512941616,1,0,0,0,0
13125,16225,community_updates,und,Legislative Update - Major Legislation Moves Forward - First Hearing of Portland Lawsuit,Null,23,1,1456424648,1511230134,1,0,0,0,0
13126,16226,community_updates,und,Legislative Update:  Tenant Protection and Inclusionary Zoning Move Forward,Null,23,1,1456763605,1511230134,1,0,0,0,0
13129,16229,community_updates,und,MHCO Legislative Update - Tentant Protection Bill (HB 4143) Passess Senate - On To Oregon Governor - 2016 Legislature Adjorns,Null,23,1,1457452227,1512941616,1,0,0,0,0
13142,16242,community_updates,und,"Justice Department Settles Housing Discrimination Lawsuit - $40,000 Against Owner Mobile Home and Recreational Vehicle Park",Null,23,1,1458574141,1458574141,1,0,0,0,0
13145,16245,community_updates,und,Wells Fargo Multifamily Capital Article  - Whose Dollar is Greener?,Null,23,1,1459338199,1459349407,1,0,0,0,0
13147,16247,community_updates,und,"Another Fair Housing/MH Community Settlement - $130,000",Null,23,1,1459866663,1459866663,1,0,0,0,0
13153,16253,community_updates,und,MAKING ( AND KEEPING ) YOUR  RULES AND REGULATIONS ENFORCEABLE,Null,23,1,1461596411,1511230134,1,0,0,0,0
13162,16262,community_updates,und,Revised Form 1 and New Form 1A - Compliant With New HUD Ruling on Criminal Background Checks,Null,23,1,1463088242,1463088242,1,0,0,0,0
13169,16269,community_updates,und,Marketing YOUR Manufactured Home Community,Null,23,0,1465913929,1465921009,1,0,0,0,0
13170,16270,community_updates,und,Marketing YOUR Manufactured Home Community,Null,23,0,1465913931,1465921009,1,0,0,0,0
13171,16271,community_updates,und,Marketing YOUR Manufactured Home Community,Null,23,1,1465913937,1465921147,1,0,0,0,0
13176,16276,community_updates,und,Fair Housing Testing Leads to Discrimination Charges Against 23 Seattle Landlords,Null,23,1,1468254879,1511230069,1,0,0,0,0
13179,16279,community_updates,und,MHCO Legislative Update - 2016 Oregon Legislative Election,Null,23,1,1468455070,1512941616,1,0,0,0,0
13181,16281,community_updates,und,"Landlord Fined $5,000 for Refusing to Rent to Prospect with Section 8 Voucher",Null,23,0,1468972572,1511230134,1,0,0,0,0
13184,16284,community_updates,und,Bill to Reform Federal Housing Assistance Programs Sent to President - Includes Provision to Support Purchase of Manufactured Homes,Null,23,1,1469552065,1511229948,1,0,0,0,0
13190,16290,community_updates,und,"Oregonian Article: Rents in Seattle ($2k) and Portland ($1,764) are fastest growing in nation",Null,23,1,1469631557,1512941616,1,0,0,0,0
13215,16315,community_updates,und,MHCO Announces New Member Benefit - Rental Assistance Program,Null,23,1,1473284684,1511230134,1,0,0,0,0
13216,16316,community_updates,und,Oregon House Speaker Announces Major Push for Rent Control in 2017 Legislative Session,Null,23,1,1473829306,1512941616,1,0,0,0,0
13220,16320,community_updates,und,Sweet Dreams: Don't Let Overtime Exemption Issues Become Nightmares,Null,23,1,1475005535,1511230134,1,0,0,0,0
13232,16332,community_updates,und,The 2016 Election's Expected Impact on Manufactured Housing ,Null,23,1,1479138217,1512942175,1,0,0,0,0
13238,16338,community_updates,und,Federal Judge Puts New Overtime Rule on Hold,Null,23,1,1480432883,1512942131,1,0,0,0,0
13248,16348,community_updates,und,Vicki Coons: Why Mobile Homes are a Great Choice for Young Families,Null,23,1,1481656594,1511230134,1,0,0,0,0
13284,16384,community_updates,und,"State to Replace LOIS Manufactured Home Records System On Feb 1, 2017",Null,23,1,1485210475,1511230134,1,0,0,0,0
13286,16386,community_updates,und,Oregon will launch a new Manufactured Home Ownership Document System (MHODS) on Feb. 1  Attend a free one-hour online training on January 30 or 31,Null,23,1,1485534841,1512941616,1,0,0,0,0
13290,16390,community_updates,und,"I Used Pot Like Three Weeks Ago, Dude - A Proposed Oregon Law Would Protect Off-the-Job Marijuana Use",Null,23,1,1486399657,1512941616,1,0,0,0,0
13292,16392,community_updates,und,Mark Busch: Portland Doubles Down Against Landlords,Null,23,1,1486574315,1511230134,1,0,0,0,0
13294,16394,community_updates,und,Arbitration Is Alive And Living In Federal Law,Null,23,1,1487179430,1511230104,1,0,0,0,0
13297,16397,community_updates,und,Legislative Update - Week 5 - Anti Community Owner/Business Legislation Continues,Null,23,1,1488214142,1511230134,1,0,0,0,0
13298,16398,community_updates,und,Community Financing: Assessing the Lending Marketplace in 2017,Null,23,1,1488994162,1488996837,1,0,0,0,0
13305,16405,community_updates,und,MHCO Legislative Update - 3 Bad Bills Raise Concern - Latest MHCO UPDATE,Null,23,1,1491845450,1511230134,1,0,0,0,0
13308,16408,community_updates,und,Oregon Legislative Update - Latest on Proposals that are Moving - Finally some Good News,Null,23,1,1492617718,1512941616,1,0,0,0,0
13311,16411,community_updates,und,The Times They Are A-Changin',Null,23,1,1492639088,1499640917,1,0,0,0,0
13321,16421,community_updates,und,Oregon Legislative Update - The Home Stretch - SB 277A and HB 2008A Head to Governor - Latest on Rent Control!,Null,23,1,1495659994,1512941616,1,0,0,0,0
13323,16423,community_updates,und, MHCO Legislative Alert:  Oregon Senate Committee Drops Rent Control in Amendment to HB2004A ,Null,23,1,1496292280,1512941616,1,0,0,0,0
13334,16434,community_updates,und,"Montana Landlord Loses Disability Discrimination Lawsuit - Fined $37,000",Null,23,1,1499811679,1512941802,1,0,0,0,0
13335,16435,community_updates,und,MHCO Legislative Update - 2017 Oregon Legislature Ends - House Speaker Vows To Continue Push for Rent Control,Null,23,1,1499811824,1512941616,1,0,0,0,0
13371,16471,community_updates,und,Community to Pay $72K to Settle Complaint Involving Assistance Animal,Null,23,1,1504802842,1511230832,1,0,0,0,0
13375,16475,community_updates,und,Portland City Council Extend Renter Protection and  'Housing Emergency' Policies,Null,23,1,1507160561,1511230832,1,0,0,0,0
13378,16478,community_updates,und,"$60,000 Settlement Claims of Discriminating Against Families with Children",Null,23,1,1508166656,1511230832,1,0,0,0,0
13382,16482,community_updates,und,"Predictions, Perceptions and Realities",Null,23,1,1510764301,1511230832,1,0,0,0,0
13384,16484,community_updates,und,Senate Banking Committee Draft Gives Manufactured Home Retailers Relief   from the Dodd-Frank Act,Null,23,1,1510855998,1511230832,1,0,0,0,0
13408,16508,community_updates,und,Senate Banking Committee Passes Bill Giving   Manufactured Home Retailers and Sellers Relief from the Dodd-Frank Act,Null,23,1,1513095442,1513095442,1,0,0,0,0
13419,16519,community_updates,und,2018 Oregon Legislative Session Begins - MHCO Legislative Update,Null,23,1,1517856512,1517856512,1,0,0,0,0
13422,16522,community_updates,und,MHCO Testifies Against HB 4085 - Prevailing Attorney Fees -  Bill Not To Move Forward,Null,23,1,1518736747,1518736747,1,0,0,0,0
13426,16526,community_updates,und,Andy Carey - How to Value Your Sleep ,Null,23,1,1519324392,1519663932,1,0,0,0,0
13431,16531,community_updates,und,MHC Industry Secures Major Congressional V,Null,23,1,1521069903,1521069925,1,0,0,0,0
13433,16533,community_updates,und,Strategies for Positive Resident Relationships,Null,23,1,1521402888,1521402888,1,0,0,0,0
13435,16535,community_updates,und,Mediation,Null,23,1,1522161895,1522162360,1,0,0,0,0
13438,16538,community_updates,und,MHC Disaster Prevention: Reducing Risks,Null,23,1,1522882910,1522883634,1,0,0,0,0
13442,16542,community_updates,und,Issues with Wi-Fi  - Could Your Free Wi-Fi Cost You a Bundle? ,Null,23,1,1525220538,1525222539,1,0,0,0,0
13444,16544,community_updates,und,Eugene Registered Guard Article  MHCO's Response  How Not to Conduct Consignment/Sale of Resident's Home  In a Manufactured Home Community ,Null,23,1,1525720329,1525720942,1,0,0,0,0
13445,16545,community_updates,und,Community Financing: The Outlook for Owners in  Mid 2018,Null,23,1,1526054962,1526058757,1,0,0,0,0
13449,16549,community_updates,und,How Can an Appraisal Help You? ,Null,23,0,1526674633,1526675263,1,0,0,0,0
13450,16550,community_updates,und,2018 Oregon Primary Election Results:  Liberal Democrats' Primary Wins Push Oregon Legislature Further to the Left,Null,23,1,1526689597,1526691184,1,0,0,0,0
13452,16552,community_updates,und,The Fair Housing Act - A Look Back as We Move Forward,Null,23,1,1527114351,1527114759,1,0,0,0,0
13453,16553,community_updates,und,President Trump Signs Legislation Giving Manufactured Housing Retailers and Sellers Relief from the Dodd-Frank Act,Null,23,1,1527185304,1527185372,1,0,0,0,0
13455,16555,community_updates,und,Multnomah County Jury Awards $20+ Million Tenant Verdict,Null,23,1,1527693315,1528213854,1,0,0,0,0
13460,16560,community_updates,und,MHCO Pushes Back   Portland Zoning Changes for MHCs,Null,23,1,1529963742,1529963742,1,0,0,0,0
13463,16563,community_updates,und,A True Opportunity to Purchase - A Landlord's Overt Offer to Tenants and CASA of Oregon,Null,23,1,1532534524,1533744215,1,0,0,0,0
13465,16565,community_updates,und,A True Opportunity to Purchase A Landlord's overt offer to Tenants and CASA of Oregon - Part II,Null,23,1,1533056173,1533744190,1,0,0,0,0
13495,16595,community_updates,und,Portland City Council to Consider Limits on Security Deposits and Screening Criteria/Background Checks,Null,23,1,1534814228,1534820221,1,0,0,0,0
13500,16600,community_updates,und,Oregonian Editorial: Eudaly's Proposed Tenant Protections Miss The Mark,Null,23,1,1537376979,1537376979,1,0,0,0,0
13501,16601,community_updates,und,Generic MHC Rules and Regulations,Null,23,1,1537458623,1537459766,1,0,0,0,0
13504,16604,community_updates,und,Housing Affordability Bill Introduced in the US Senate,Null,23,1,1538589484,1538589484,1,0,0,0,0
13506,16606,community_updates,und,ATTENTION:  All MHCO Members Using Form 49 (Rent Increase) ,Null,23,1,1538754210,1538754210,1,0,0,0,0
13507,16607,community_updates,und,Landlord Accused of Discriminating Against Residents with Assistance Animals,Null,23,1,1539021352,1539096393,1,0,0,0,0
13510,16610,community_updates,und,A True Opportunity to Purchase A Landlord's overt offer to Tenants and CASA of Oregon (Part 3),Null,23,1,1540952524,1543251119,1,0,0,0,0
13512,16612,community_updates,und,Oregon Midterm Election Results - A Bitter Pill - Worse Than Expected,Null,23,1,1541612429,1541612429,1,0,0,0,0
13516,16616,community_updates,und,A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon (Part 4),Null,23,1,1543251324,1543251324,1,0,0,0,0
13524,16624,community_updates,und,What? So What? Now What? ,Null,23,1,1544567176,1544567176,1,0,0,0,0
13536,16636,community_updates,und,Application of payments and 72 Hour Notices in Manufactured Home Communities,Null,23,1,1546895351,1546920707,1,0,0,0,0
13538,16638,community_updates,und,"Legislative Update:  Rent Control Revealed,  Coalition Bill Negotiations, Disparate Impact Roll Back",Null,23,1,1547134191,1547134228,1,0,0,0,0
13539,16639,community_updates,und,Legislative Update:  Pre Session Filed Legislative Proposals 1-10-19,Null,23,1,1547161230,1547183414,1,0,0,0,0
13542,16642,community_updates,und,Oregonian Article: Oregon Lawmakers Propose Unorthodox Approach to Rent Control,Null,23,1,1548002881,1548002990,1,0,0,0,0
13549,16649,community_updates,und,A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon (Part 5),Null,23,1,1548290449,1548290879,1,0,0,0,0
13550,16650,community_updates,und,Phil Querin Analysis of SB 608 (Rent Control),Null,23,1,1548608685,1548608747,1,0,0,0,0
13551,16651,community_updates,und,"Rent Control Hearing Monday, Februay 4th at 3 PM  Hearing Room 'B'",Null,23,1,1548801281,1548801281,1,0,0,0,0
13552,16652,community_updates,und,MHCO Legislative Update 2-14-19,Null,23,1,1550167773,1550167773,1,0,0,0,0
13553,16653,community_updates,und,MHCO Forms Updated   In Compliance With SB 608 Governor Signs Bill - Law Effective TODAY,Null,23,1,1551412590,1551412590,1,0,0,0,0
13560,16660,community_updates,und,Phil Querin: 10 Question and Answers on Oregon's New Rent Control Law,Null,23,1,1554854668,1554854897,1,0,0,0,0
13561,16661,community_updates,und,MHCO Legislative Report 4-10-19,Null,23,1,1554998446,1554998881,1,0,0,0,0
13571,16671,community_updates,und,Wells Fargo Releases 13th Edition of its Manufactured Home Community Financing Handbook,Null,23,0,1557160343,1557160343,1,0,0,0,0
13572,16672,community_updates,und,Wells Fargo Releases 13th Edition of its Manufactured Home Community Financing Handbook,Null,23,1,1557160346,1557237347,1,0,0,0,0
13573,16673,community_updates,und,Community Finance from the Perspective of a Community Operator,Null,23,1,1557254485,1557411131,1,0,0,0,0
13575,16675,community_updates,und,"Phil Querin Analysis - Senate Bill 970-A Summarized: Evaluation of Applicant, Unreasonable Condition of Tenancy/Occupancy, Subleasing Agreements, Cause of Action",Null,23,1,1557842870,1559747423,1,0,0,0,0
13578,16678,community_updates,und,Dale Strom:  A True Opportunity to Purchase  A Landlord's overt offer to Tenants and CASA of Oregon,Null,23,1,1558538052,1558538052,1,0,0,0,0
13580,16680,community_updates,und,"Oregonian Article: No Relief For Most Oregon Tenants Under Rent Control Law, Portland State Economist Says",Null,23,1,1559576850,1559577616,1,0,0,0,0
13582,16682,community_updates,und,Legislature Bans Landlords From Using Prior Marijuana Convictions to Reject Renters,NULL,23,1,1559681930,1559747642,1,0,0,0,0
13586,16686,community_updates,und,Planning Ahead for Disasters,"<div><h1 align=""center""><span style=""font-size:14px;""><strong>This is the first in a series of articles on disaster preparedness and&nbsp;how to safeguard your community, save lives and minimize damage</strong></span></h1><p>&nbsp;</p></div><p><span style=""font-size:14px;"">There are three steps in a good disaster plan: planning, prevention and recovery.&nbsp;Knowing what to do in each step can help you reduce injuries and damage to your community.&nbsp;&nbsp;This article discusses the planning segment of disaster preparedness.</span></p><p>&nbsp;</p><p><span style=""font-size:14px;""><strong>Step 1:&nbsp;</strong>Learn all you can about the kinds of disasters that could possibly occur in your community â€“ there may be some that you are not aware of.&nbsp;&nbsp;Good resources for this information included your local emergency management office, the local American red Cross chapter or a state-level emergency preparedness agency.</span></p><p>&nbsp;</p><p><span style=""font-size:14px;"">For example, people at these organizations can help you lean whether your community is near a flood plain or a hazardous materials facility.&nbsp;&nbsp;And, did you know that all 50 states and all U.S. territories are vulnerable to earthquakes?&nbsp;&nbsp;In Oregon the risk of an earthquake is considered by the Federal Emergency Management Agency to be moderate to high.&nbsp;&nbsp;On the Oregon coast even a moderate earthquake adds the additional threat of a tsunami.&nbsp;&nbsp;Are you prepared?</span></p><p>&nbsp;</p><p><span style=""font-size:14px;"">When you have a list of all of the potential problems you might face, you can develop a plan on how to cope with each one.&nbsp;Some parts of each plan will be the same, including Steps 2 and 3 â€“ later in this article.</span></p><p>&nbsp;</p><p><span style=""font-size:14px;"">Depending on the type of problems that might take place in your community, determine whether residents would ever need to evacuate or seek shelter.&nbsp;&nbsp;If the answer is â€œyesâ€ù to either or both questions, prepare an evacuation plan.&nbsp;</span></p><p><span style=""font-size:14px;""><strong>Step 2:&nbsp;</strong>Develop a master list of telephone numbers that you will need in the case of an emergency.&nbsp;This list should include three major parts:</span></p><p>&nbsp;</p><ul>	<li><span style=""font-size:14px;"">Community resources that would be available.</span></li></ul><p>&nbsp;</p><ul>	<li><span style=""font-size:14px;"">Residents in the community who are participating in the disaster planning and implementation programs.</span></li></ul><p>&nbsp;</p><ul>	<li><span style=""font-size:14px;"">Key employees and others involved with the management or ownership of the community.</span></li></ul><p>&nbsp;</p><p><span style=""font-size:14px;"">You will need both home and work numbers for residents and employees, and business and after-hours numbers for community resources.&nbsp;&nbsp;For key employees, you may also wish to include their cell or mobile phone or pager numbers.&nbsp;&nbsp;All community managers and owners should have this list prominently displayed near every telephone in their homes and offices.</span></p><p>&nbsp;</p><p><span style=""font-size:14px;"">For your convenience, a comprehensive list is included on the next page.&nbsp;&nbsp;You can make copies of it and fill in the blanks, or you can create your own list, based on the specifics of you community.</span></p><p>&nbsp;</p><p><span style=""font-size:14px;""><strong>Step 3:&nbsp;</strong>Get residents involved in developing and implementing disaster management plans.&nbsp;Emergency management experts agree that this is critical to the success of your program.&nbsp;&nbsp;There will be more about how to work with a Residentâ€™s Disaster Planning Committee in future articles</span></p>",23,1,1560811928,1560864032,1,0,0,0,0
13587,16687,community_updates,und,"Portland Gives Renters Win With New Screening, Security Deposit Rules","<p><b><u><em>MHCO.ORG Editor's Note: </em></u>&nbsp;</b>These&nbsp;new regulations out of Portland will only impact rental property inside the city limits of Portland. &nbsp;MHCO and Phil Querin will review MHCO Forms and make necessary changes in light of these new Portland regulations. &nbsp;Although these new laws do not impact the rest of the state, it does concern MHCO that Portland often sets the stage for future legislative action. &nbsp;We will likely be fighting this type of regulation in the 2021 and 2023 Oregon Legislative Sessions. &nbsp;</p><p>&nbsp;</p><p><b>Oregonlive - Oregonian &nbsp;June 19, 2019</b></p><p>&nbsp;</p><p>The Portland City Council on Wednesday adopted a slate of new polices intended to make landlords more forgiving of criminal records and poor credit when screening prospective tenants.</p><p>The council voted 3-1 to approve what its champion, Commissioner Chloe Eudaly, called the most comprehensive reform of its kind in the country. Commissioner Amanda Fritz cast a â€œnoâ€ù vote; Commissioner Jo Ann Hardesty was absent, though she expressed support Wednesday on her Facebook page.</p><p>A companion measure that requires landlords to more throughly account for security deposit funds withheld for repairs passed along the same line. That ordinance also allows tenants to pay security deposits in installments over three months.</p><p>The policy, which will take effect in March, is intended to increase access to housing for people who have been locked out of the conventional market because of years-old convictions or financial defaults. Itâ€™s doubly needed in a city where affordable rentals are in short supply, Eudaly said.&nbsp;</p><p>Long-standing federal fair housing laws that bar discrimination against protected classes such as race, sex and familial status donâ€™t go far enough, Eudaly said. Red flags used by the rental housing industry to weed out problem tenants arenâ€™t an accurate predictor of whether the renters would miss payments or violate their lease, she said.</p><p>â€œResearch and data have laid a solid foundation for the decisions we made,â€ù she said.</p><p>Fritz, the lone dissenter on the council, said she agreed with the goals of ending the disparate treatment of non-white renters revealed in years of fair housing audits conducted by the city.</p><p>But she went on to raise concerns about the lack of exemptions for violent crimes. And she said the policy as written would push landlords to sell their properties and developers to build outside of the city, ultimately pushing rents higher.</p><p>â€œMany people can no longer afford to rent in Portland,â€ù she said before casting her vote. â€œThis policy not only doesnâ€™t solve for this problem, it may exacerbate it.â€ù</p><p>The ordinance sets â€œlow-barrierâ€ù screening criteria for landlords to use when they evaluate a renterâ€™s application. It would limit checks to felony convictions within the past seven years and misdemeanors within the last three years. Renters wouldnâ€™t be rejected for credit scores below 500, a court eviction order older than three years or insufficient credit history.</p><p>Landlords also can use their own criteria, but they must then provide written justification for denying a rental application.</p><p>Landlords have said few would choose the low-barrier screening criteria because it could put their property or other tenants at risk. But the alternative â€” providing written justification â€” will add to their administrative costs and push some landlords out of the business, they said.</p><p>In all cases, the policy would require landlords to advertise vacancies 72 hours before they begin accepting applications and to evaluate applications in the order theyâ€™re received.</p><p>And they canâ€™t require tenants to earn more than two-and-a-half times the monthly rent in income. Many landlords today require renters to make three times the monthly rent.</p><p>The official rules for the policy will be drafted by the Portland Housing Bureau, which will also provide an annual report on whether the rules are working as expected. Council members who supported the policy said the city would put on a robust effort to inform landlords and tenants alike of the new rules before they take effect.</p><p>The new rules add to a litany of renter protections and housing regulations put in place by the city and the state government in recent years.</p><p>Portland in 2016 mandated that developers of new apartments include rent-restricted units. In 2017 it began to require landlords to pay thousands of dollars to renters who move because of big rent increases or evictions without cause, a policy that remains the subject of a legal challenge.</p><p>This year, the state capped rent increases at 7 percent plus the rate of inflation and it banned landlords from evicting tenants without stated cause. In the cases where tenants can be evicted without violating their lease â€” to remodel or sell the home, for example â€” the landlord would have to pay the tenant one monthâ€™s rent to offset the cost of moving.</p><p>&nbsp;</p>",23,1,1561047611,1561047611,1,0,0,0,0
13589,16689,community_updates,und,Working with Residents in Disaster Preparedness (Part 2 in a series),"<p>This the second in a series of articles on disaster preparedness and how to safeguard your community, save lives and minimize damage.</p><p>For manufactured home communities, emergency management experts recommend putting together a committee of residents, with the following minimum responsibilities:&nbsp;</p><ul>	<li>Working with management to develop an evacuation or shelter plan</li>	<li>Setting up an emergency notification system for the community</li>	<li>Conducting community education programs on disaster readiness</li>	<li>Setting up evacuation practice drills</li>	<li>Training residents on securing their property before evacuating</li>	<li>Maintaining a list of residents with special needs</li>	<li>Identifying members of the community with special skills, such as nurses, doctors or others trained in CPR or medical assistance, who could help in an emergency</li>	<li>Preparing contact lists for relatives and next of kin</li></ul><p>Generally speaking, this committee should consist of :</p><ul>	<li>Chairperson</li>	<li>Training Coordinator</li>	<li>Communications Coordinator</li>	<li>Emergency supplies manager</li>	<li>Residents with knowledge or experience in financial, insurance and legal issues</li></ul><p>Depending on the size of your community, you may also want to appoint Block Captains, who will be responsible for maintaining data on their assigned neighborhoods and also be on call to warn residents in their area about an approaching emergency.&nbsp;&nbsp;If your community has a large number of pets, you&nbsp;&nbsp;may want to include someone on the committee to focus on animals.</p><p><strong>There Are Two Major Roles For The Committee:</strong></p><ul>	<li>Educating and training all residents about emergencies</li>	<li>Actually coping with an emergency</li></ul><p>As a manager or owner of a manufactured home community, provide the committee with excellent materials to use in doing their work, starting with this series of articles.</p><p><strong>Committee Responsibilities:</strong></p><p>The chair&nbsp;should plan and hold regular meetings of the committee to review the work that is being done.&nbsp;&nbsp;He or she should be an active participant in other activities and lead by example.&nbsp;&nbsp;In case of an actual emergency, the chairman and the community manager will be the center of operations and communications.&nbsp;The chairman can assign duties to committee members, such as maintaining a list of community members with special needs or residents with special skills or expertise.</p><p>The training coordinator should be responsible for planning and holding actual evacuation or other types of disaster drills, depending on what potential problems face your community.&nbsp;&nbsp;For example, if the community has a central shelter that residents can use in case of a tornado, you should have a â€œmockâ€ù emergency alert once or twice a year.&nbsp;Encourage everyone to participate.&nbsp;This will improve their own safety, and it will also help you find out if there are any flaws in the plan, such as an area whose residents cannot reach the shelter quickly or a breakdown in the system used to alert residents.</p><p>These drills should also include practice with the notification system.&nbsp;&nbsp;Audio alarm systems should be tested regularly, and back-up systems should be practiced.&nbsp;&nbsp;For example, if a phone chain is being used, it should be tried out at least twice a year, to see how long it takes everyone in the community to be notified and to make sure that phone numbers are current.</p><p>Similarly, with a door-to-door system, practices will help determine how long it takes to notify everyone, so that adjustments can be made.&nbsp;&nbsp;In either system, make plans that would allow for some residents not being in the community when notification is needed.&nbsp;&nbsp;For example, are some homes occupied for only part of the year?&nbsp;Would some residents be at work when you need to notify them?</p><p>The communications specialist is responsible for community education.&nbsp;&nbsp;Regular communication with residents through a newsletter or other publication is a good idea.&nbsp;&nbsp;In addition to letting residents know about the communityâ€™s disaster plan, encourage families to develop their own disaster plans.&nbsp;Although not required by law, disaster plans should be provided to new residents as part of the move-in processing.</p><p>The emergency supplies person will work with the community management to establish a storage area for a supply of food, water, medical supplies, communications equipment and other items that would be needed in case a disaster strikes the community, and help cannot reach you right away.</p><p>The emergency supplies should be kept in an area that is unlikely to be damaged by any type of disaster.&nbsp;The managers should check these supplies regularly to make sure that they are usable and up-to-date.&nbsp;&nbsp;As part of their individual family disaster plan, residents should maintain their own emergency supplies, and a way to carry the supplies (a duffel bag or suitcase) in case an evacuation is required.</p>",23,1,1561473893,1561473893,1,0,0,0,0
